timestamp, amount, name
1746741851,1843898,tac-period1-9s-fs-eth
1746745451,1847002,tac-period1-9s-fs-eth
1746749051,1850107,tac-period1-9s-fs-eth
1746752651,1853211,tac-period1-9s-fs-eth
1746756251,1856315,tac-period1-9s-fs-eth
1746759851,1859419,tac-period1-9s-fs-eth
1746763451,1862523,tac-period1-9s-fs-eth
1746767051,1865628,tac-period1-9s-fs-eth
1746770651,1868732,tac-period1-9s-fs-eth
1746774251,1871836,tac-period1-9s-fs-eth
1746777851,1874940,tac-period1-9s-fs-eth
1746781451,1878044,tac-period1-9s-fs-eth
1746785051,1881149,tac-period1-9s-fs-eth
1746788651,1884253,tac-period1-9s-fs-eth
1746792251,1887357,tac-period1-9s-fs-eth
1746795851,1890461,tac-period1-9s-fs-eth
1746799451,1893565,tac-period1-9s-fs-eth
1746803051,1896670,tac-period1-9s-fs-eth
1746806651,1899774,tac-period1-9s-fs-eth
1746810251,1902878,tac-period1-9s-fs-eth
1746813851,1905982,tac-period1-9s-fs-eth
1746817451,1909086,tac-period1-9s-fs-eth
1746821051,1912191,tac-period1-9s-fs-eth
1746824651,1915295,tac-period1-9s-fs-eth
1746828251,1918399,tac-period1-9s-fs-eth
1746831851,1921503,tac-period1-9s-fs-eth
1746835451,1924607,tac-period1-9s-fs-eth
1746839051,1927712,tac-period1-9s-fs-eth
1746842651,1930816,tac-period1-9s-fs-eth
1746846251,1933920,tac-period1-9s-fs-eth
1746849851,1937024,tac-period1-9s-fs-eth
1746853451,1940128,tac-period1-9s-fs-eth
1746857051,1943233,tac-period1-9s-fs-eth
1746860651,1946337,tac-period1-9s-fs-eth
1746864251,1949441,tac-period1-9s-fs-eth
1746867851,1952545,tac-period1-9s-fs-eth
1746871451,1955649,tac-period1-9s-fs-eth
1746875051,1958754,tac-period1-9s-fs-eth
1746878651,1961858,tac-period1-9s-fs-eth
1746882251,1964962,tac-period1-9s-fs-eth
1746885851,1968066,tac-period1-9s-fs-eth
1746889451,1971171,tac-period1-9s-fs-eth
1746893051,1974275,tac-period1-9s-fs-eth
1746896651,1977379,tac-period1-9s-fs-eth
1746900251,1980483,tac-period1-9s-fs-eth
1746903851,1983587,tac-period1-9s-fs-eth
1746907451,1986692,tac-period1-9s-fs-eth
1746911051,1989796,tac-period1-9s-fs-eth
1746914651,1992900,tac-period1-9s-fs-eth
1746918251,1996004,tac-period1-9s-fs-eth
1746921851,1999108,tac-period1-9s-fs-eth
1746925451,2002213,tac-period1-9s-fs-eth
1746929051,2005317,tac-period1-9s-fs-eth
1746932651,2008421,tac-period1-9s-fs-eth
1746936251,2011525,tac-period1-9s-fs-eth
1746939851,2014629,tac-period1-9s-fs-eth
1746943451,2017734,tac-period1-9s-fs-eth
1746947051,2020838,tac-period1-9s-fs-eth
1746950651,2023942,tac-period1-9s-fs-eth
1746954251,2027046,tac-period1-9s-fs-eth
1746957851,2030150,tac-period1-9s-fs-eth
1746961451,2033255,tac-period1-9s-fs-eth
1746965051,2036359,tac-period1-9s-fs-eth
1746968651,2039463,tac-period1-9s-fs-eth
1746972251,2042567,tac-period1-9s-fs-eth
1746975851,2045671,tac-period1-9s-fs-eth
1746979451,2048776,tac-period1-9s-fs-eth
1746983051,2051880,tac-period1-9s-fs-eth
1746986651,2054984,tac-period1-9s-fs-eth
1746990251,2058088,tac-period1-9s-fs-eth
1746993851,2061192,tac-period1-9s-fs-eth
1746997451,2064297,tac-period1-9s-fs-eth
1747001051,2067401,tac-period1-9s-fs-eth
1747004651,2070505,tac-period1-9s-fs-eth
1747008251,2073609,tac-period1-9s-fs-eth
1747011851,2076714,tac-period1-9s-fs-eth
1747015451,2079818,tac-period1-9s-fs-eth
1747019051,2082922,tac-period1-9s-fs-eth
1747022651,2086026,tac-period1-9s-fs-eth
1747026251,2089130,tac-period1-9s-fs-eth
1747029851,2092235,tac-period1-9s-fs-eth
1747033451,2095339,tac-period1-9s-fs-eth
1747037051,2098443,tac-period1-9s-fs-eth
1747040651,2101547,tac-period1-9s-fs-eth
1747044251,2104651,tac-period1-9s-fs-eth
1747047851,2107756,tac-period1-9s-fs-eth
1747051451,2110860,tac-period1-9s-fs-eth
1747055051,2113964,tac-period1-9s-fs-eth
1747058651,2117068,tac-period1-9s-fs-eth
1747062251,2120172,tac-period1-9s-fs-eth
1747065851,2123277,tac-period1-9s-fs-eth
1747069451,2126381,tac-period1-9s-fs-eth
1747073051,2129485,tac-period1-9s-fs-eth
1747076651,2132589,tac-period1-9s-fs-eth
1747080251,2135693,tac-period1-9s-fs-eth
1747083851,2138798,tac-period1-9s-fs-eth
1747087451,2141902,tac-period1-9s-fs-eth
1747091051,2145006,tac-period1-9s-fs-eth
1747094651,2148110,tac-period1-9s-fs-eth
1747098251,2151214,tac-period1-9s-fs-eth
1747101851,2154319,tac-period1-9s-fs-eth
1747105451,2157423,tac-period1-9s-fs-eth
1747109051,2160527,tac-period1-9s-fs-eth
1747112651,2163631,tac-period1-9s-fs-eth
1747116251,2166735,tac-period1-9s-fs-eth
1747119851,2169840,tac-period1-9s-fs-eth
1747123451,2172944,tac-period1-9s-fs-eth
1747127051,2176048,tac-period1-9s-fs-eth
1747130651,2179152,tac-period1-9s-fs-eth
1747134251,2182256,tac-period1-9s-fs-eth
1747137851,2185361,tac-period1-9s-fs-eth
1747141451,2188465,tac-period1-9s-fs-eth
1747145051,2191569,tac-period1-9s-fs-eth
1747148651,2194673,tac-period1-9s-fs-eth
1747152251,2197778,tac-period1-9s-fs-eth
1747155851,2200882,tac-period1-9s-fs-eth
1747159451,2203986,tac-period1-9s-fs-eth
1747163051,2207090,tac-period1-9s-fs-eth
1747166651,2210194,tac-period1-9s-fs-eth
1747170251,2213299,tac-period1-9s-fs-eth
1747173851,2216403,tac-period1-9s-fs-eth
1747177451,2219507,tac-period1-9s-fs-eth
1747181051,2222611,tac-period1-9s-fs-eth
1747184651,2225715,tac-period1-9s-fs-eth
1747188251,2228820,tac-period1-9s-fs-eth
1747191851,2231924,tac-period1-9s-fs-eth
1747195451,2235028,tac-period1-9s-fs-eth
1747199051,2238132,tac-period1-9s-fs-eth
1747202651,2241236,tac-period1-9s-fs-eth
1747206251,2244341,tac-period1-9s-fs-eth
1747209851,2247445,tac-period1-9s-fs-eth
1747213451,2250549,tac-period1-9s-fs-eth
1747217051,2253653,tac-period1-9s-fs-eth
1747220651,2256757,tac-period1-9s-fs-eth
1747224251,2259862,tac-period1-9s-fs-eth
1747227851,2262966,tac-period1-9s-fs-eth
1747231451,2266070,tac-period1-9s-fs-eth
1747235051,2269174,tac-period1-9s-fs-eth
1747238651,2272278,tac-period1-9s-fs-eth
1747242251,2275383,tac-period1-9s-fs-eth
1747245851,2278487,tac-period1-9s-fs-eth
1747249451,2281591,tac-period1-9s-fs-eth
1747253051,2284695,tac-period1-9s-fs-eth
1747256651,2287799,tac-period1-9s-fs-eth
1747260251,2290904,tac-period1-9s-fs-eth
1747263851,2294008,tac-period1-9s-fs-eth
1747267451,2297112,tac-period1-9s-fs-eth
1747271051,2300216,tac-period1-9s-fs-eth
1747274651,2303321,tac-period1-9s-fs-eth
1747278251,2306425,tac-period1-9s-fs-eth
1747281851,2309529,tac-period1-9s-fs-eth
1747285451,2312633,tac-period1-9s-fs-eth
1747289051,2315737,tac-period1-9s-fs-eth
1747292651,2318842,tac-period1-9s-fs-eth
1747296251,2321946,tac-period1-9s-fs-eth
1747299851,2325050,tac-period1-9s-fs-eth
1747303451,2328154,tac-period1-9s-fs-eth
1747307051,2331258,tac-period1-9s-fs-eth
1747310651,2334363,tac-period1-9s-fs-eth
1747314251,2337467,tac-period1-9s-fs-eth
1747317851,2340571,tac-period1-9s-fs-eth
1747321451,2343675,tac-period1-9s-fs-eth
1747325051,2346779,tac-period1-9s-fs-eth
1747328651,2349884,tac-period1-9s-fs-eth
1747332251,2352988,tac-period1-9s-fs-eth
1747335851,2356092,tac-period1-9s-fs-eth
1747339451,2359196,tac-period1-9s-fs-eth
1747343051,2362300,tac-period1-9s-fs-eth
1747346651,2365405,tac-period1-9s-fs-eth
1747350251,2368509,tac-period1-9s-fs-eth
1747353851,2371613,tac-period1-9s-fs-eth
1747357451,2374717,tac-period1-9s-fs-eth
1747361051,2377821,tac-period1-9s-fs-eth
1747364651,2380926,tac-period1-9s-fs-eth
1747368251,2384030,tac-period1-9s-fs-eth
1747371851,2387134,tac-period1-9s-fs-eth
1747375451,2390238,tac-period1-9s-fs-eth
1747379051,2393342,tac-period1-9s-fs-eth
1747382651,2396447,tac-period1-9s-fs-eth
1747386251,2399551,tac-period1-9s-fs-eth
1747389851,2402655,tac-period1-9s-fs-eth
1747393451,2405759,tac-period1-9s-fs-eth
1747397051,2408864,tac-period1-9s-fs-eth
1747400651,2411968,tac-period1-9s-fs-eth
1747404251,2415072,tac-period1-9s-fs-eth
1747407851,2418176,tac-period1-9s-fs-eth
1747411451,2421280,tac-period1-9s-fs-eth
1747415051,2424385,tac-period1-9s-fs-eth
1747418651,2427489,tac-period1-9s-fs-eth
1747422251,2430593,tac-period1-9s-fs-eth
1747425851,2433697,tac-period1-9s-fs-eth
1747429451,2436801,tac-period1-9s-fs-eth
1747433051,2439906,tac-period1-9s-fs-eth
1747436651,2443010,tac-period1-9s-fs-eth
1747440251,2446114,tac-period1-9s-fs-eth
1747443851,2449218,tac-period1-9s-fs-eth
1747447451,2452322,tac-period1-9s-fs-eth
1747451051,2455427,tac-period1-9s-fs-eth
1747454651,2458531,tac-period1-9s-fs-eth
1747458251,2461635,tac-period1-9s-fs-eth
1747461851,2464739,tac-period1-9s-fs-eth
1747465451,2467843,tac-period1-9s-fs-eth
1747469051,2470948,tac-period1-9s-fs-eth
1747472651,2474052,tac-period1-9s-fs-eth
1747476251,2477156,tac-period1-9s-fs-eth
1747479851,2480260,tac-period1-9s-fs-eth
1747483451,2483364,tac-period1-9s-fs-eth
1747487051,2486469,tac-period1-9s-fs-eth
1747490651,2489573,tac-period1-9s-fs-eth
1747494251,2492677,tac-period1-9s-fs-eth
1747497851,2495781,tac-period1-9s-fs-eth
1747501451,2498885,tac-period1-9s-fs-eth
1747505051,2501990,tac-period1-9s-fs-eth
1747508651,2505094,tac-period1-9s-fs-eth
1747512251,2508198,tac-period1-9s-fs-eth
1747515851,2511302,tac-period1-9s-fs-eth
1747519451,2514406,tac-period1-9s-fs-eth
1747523051,2517511,tac-period1-9s-fs-eth
1747526651,2520615,tac-period1-9s-fs-eth
1747530251,2523719,tac-period1-9s-fs-eth
1747533851,2526823,tac-period1-9s-fs-eth
1747537451,2529928,tac-period1-9s-fs-eth
1747541051,2533032,tac-period1-9s-fs-eth
1747544651,2536136,tac-period1-9s-fs-eth
1747548251,2539240,tac-period1-9s-fs-eth
1747551851,2542344,tac-period1-9s-fs-eth
1747555451,2545449,tac-period1-9s-fs-eth
1747559051,2548553,tac-period1-9s-fs-eth
1747562651,2551657,tac-period1-9s-fs-eth
1747566251,2554761,tac-period1-9s-fs-eth
1747569851,2557865,tac-period1-9s-fs-eth
1747573451,2560970,tac-period1-9s-fs-eth
1747577051,2564074,tac-period1-9s-fs-eth
1747580651,2567178,tac-period1-9s-fs-eth
1747584251,2570282,tac-period1-9s-fs-eth
1747587851,2573386,tac-period1-9s-fs-eth
1747591451,2576491,tac-period1-9s-fs-eth
1747595051,2579595,tac-period1-9s-fs-eth
1747598651,2582699,tac-period1-9s-fs-eth
1747602251,2585803,tac-period1-9s-fs-eth
1747605851,2588907,tac-period1-9s-fs-eth
1747609451,2592012,tac-period1-9s-fs-eth
1747613051,2595116,tac-period1-9s-fs-eth
1747616651,2598220,tac-period1-9s-fs-eth
1747620251,2601324,tac-period1-9s-fs-eth
1747623851,2604428,tac-period1-9s-fs-eth
1747627451,2607533,tac-period1-9s-fs-eth
1747631051,2610637,tac-period1-9s-fs-eth
1747634651,2613741,tac-period1-9s-fs-eth
1747638251,2616845,tac-period1-9s-fs-eth
1747641851,2619949,tac-period1-9s-fs-eth
1747645451,2623054,tac-period1-9s-fs-eth
1747649051,2626158,tac-period1-9s-fs-eth
1747652651,2629262,tac-period1-9s-fs-eth
1747656251,2632366,tac-period1-9s-fs-eth
1747659851,2635471,tac-period1-9s-fs-eth
1747663451,2638575,tac-period1-9s-fs-eth
1747667051,2641679,tac-period1-9s-fs-eth
1747670651,2644783,tac-period1-9s-fs-eth
1747674251,2647887,tac-period1-9s-fs-eth
1747677851,2650992,tac-period1-9s-fs-eth
1747681451,2654096,tac-period1-9s-fs-eth
1747685051,2657200,tac-period1-9s-fs-eth
1747688651,2660304,tac-period1-9s-fs-eth
1747692251,2663408,tac-period1-9s-fs-eth
1747695851,2666513,tac-period1-9s-fs-eth
1747699451,2669617,tac-period1-9s-fs-eth
1747703051,2672721,tac-period1-9s-fs-eth
1747706651,2675825,tac-period1-9s-fs-eth
1747710251,2678929,tac-period1-9s-fs-eth
1747713851,2682034,tac-period1-9s-fs-eth
1747717451,2685138,tac-period1-9s-fs-eth
1747721051,2688242,tac-period1-9s-fs-eth
1747724651,2691346,tac-period1-9s-fs-eth
1747728251,2694450,tac-period1-9s-fs-eth
1747731851,2697555,tac-period1-9s-fs-eth
1747735451,2700659,tac-period1-9s-fs-eth
1747739051,2703763,tac-period1-9s-fs-eth
1747742651,2706867,tac-period1-9s-fs-eth
1747746251,2709971,tac-period1-9s-fs-eth
1747749851,2713076,tac-period1-9s-fs-eth
1747753451,2716180,tac-period1-9s-fs-eth
1747757051,2719284,tac-period1-9s-fs-eth
1747760651,2722388,tac-period1-9s-fs-eth
1747764251,2725492,tac-period1-9s-fs-eth
1747767851,2728597,tac-period1-9s-fs-eth
1747771451,2731701,tac-period1-9s-fs-eth
1747775051,2734805,tac-period1-9s-fs-eth
1747778651,2737909,tac-period1-9s-fs-eth
1747782251,2741013,tac-period1-9s-fs-eth
1747785851,2744118,tac-period1-9s-fs-eth
1747789451,2747222,tac-period1-9s-fs-eth
1747793051,2750326,tac-period1-9s-fs-eth
1747796651,2753430,tac-period1-9s-fs-eth
1747800251,2756535,tac-period1-9s-fs-eth
1747803851,2759639,tac-period1-9s-fs-eth
1747807451,2762743,tac-period1-9s-fs-eth
1747811051,2765847,tac-period1-9s-fs-eth
1747814651,2768951,tac-period1-9s-fs-eth
1747818251,2772056,tac-period1-9s-fs-eth
1747821851,2775160,tac-period1-9s-fs-eth
1747825451,2778264,tac-period1-9s-fs-eth
1747829051,2781368,tac-period1-9s-fs-eth
1747832651,2784472,tac-period1-9s-fs-eth
1747836251,2787577,tac-period1-9s-fs-eth
1747839851,2790681,tac-period1-9s-fs-eth
1747843451,2793785,tac-period1-9s-fs-eth
1747847051,2796889,tac-period1-9s-fs-eth
1747850651,2799993,tac-period1-9s-fs-eth
1747854251,2803098,tac-period1-9s-fs-eth
1747857851,2806202,tac-period1-9s-fs-eth
1747861451,2809306,tac-period1-9s-fs-eth
1747865051,2812410,tac-period1-9s-fs-eth
1747868651,2815514,tac-period1-9s-fs-eth
1747872251,2818619,tac-period1-9s-fs-eth
1747875851,2821723,tac-period1-9s-fs-eth
1747879451,2824827,tac-period1-9s-fs-eth
1747883051,2827931,tac-period1-9s-fs-eth
1747886651,2831035,tac-period1-9s-fs-eth
1747890251,2834140,tac-period1-9s-fs-eth
1747893851,2837244,tac-period1-9s-fs-eth
1747897451,2840348,tac-period1-9s-fs-eth
1747901051,2843452,tac-period1-9s-fs-eth
1747904651,2846556,tac-period1-9s-fs-eth
1747908251,2849661,tac-period1-9s-fs-eth
1747911851,2852765,tac-period1-9s-fs-eth
1747915451,2855869,tac-period1-9s-fs-eth
1747919051,2858973,tac-period1-9s-fs-eth
1747922651,2862078,tac-period1-9s-fs-eth
1747926251,2865182,tac-period1-9s-fs-eth
1747929851,2868286,tac-period1-9s-fs-eth
1747933451,2871390,tac-period1-9s-fs-eth
1747937051,2874494,tac-period1-9s-fs-eth
1747940651,2877599,tac-period1-9s-fs-eth
1747944251,2880703,tac-period1-9s-fs-eth
1747947851,2883807,tac-period1-9s-fs-eth
1747951451,2886911,tac-period1-9s-fs-eth
1747955051,2890015,tac-period1-9s-fs-eth
1747958651,2893120,tac-period1-9s-fs-eth
1747962251,2896224,tac-period1-9s-fs-eth
1747965851,2899328,tac-period1-9s-fs-eth
1747969451,2902432,tac-period1-9s-fs-eth
1747973051,2905536,tac-period1-9s-fs-eth
1747976651,2908641,tac-period1-9s-fs-eth
1747980251,2911745,tac-period1-9s-fs-eth
1747983851,2914849,tac-period1-9s-fs-eth
1747987451,2917953,tac-period1-9s-fs-eth
1747991051,2921057,tac-period1-9s-fs-eth
1747994651,2924162,tac-period1-9s-fs-eth
1747998251,2927266,tac-period1-9s-fs-eth
1748001851,2930370,tac-period1-9s-fs-eth
1748005451,2933474,tac-period1-9s-fs-eth
1748009051,2936578,tac-period1-9s-fs-eth
1748012651,2939683,tac-period1-9s-fs-eth
1748015999,2942569.56,tac-period1-9s-fs-eth
1748102399,3048972.72,tac-period1-9s-fs-eth
1748188787,3154036.56,tac-period1-9s-fs-eth
1748275187,3259050.07,tac-period1-9s-fs-eth
1748361599,3373033.99,tac-period1-9s-fs-eth
1748447987,3486470.86,tac-period1-9s-fs-eth
1748534387,3601030.62,tac-period1-9s-fs-eth
1748620799,3713499.3,tac-period1-9s-fs-eth
1748707187,3822480.62,tac-period1-9s-fs-eth
1748793587,3930465.93,tac-period1-9s-fs-eth
1748879987,4038552.7,tac-period1-9s-fs-eth
1748966387,4149305.95,tac-period1-9s-fs-eth
1749052787,4261452.74,tac-period1-9s-fs-eth
1749139187,4373873,tac-period1-9s-fs-eth
