timestamp,amount
1739035787,6431139567.00
1739113187,6748569467.00
1739120387,6748569467.00
1739199587,7065999367.00
1739204015,7065999367.00
1739206787,7065999367.00
1739211671,7065999367.00
1739285987,7383429267.00
1739304767,7383429267.00
1739372387,7700859168.00
1739394431,7700859168.00
1739395043,7700859168.00
1739395175,7700859168.00
1739462087,8018289069.00
1739466995,8018289069.00
1739469911,8018289069.00
1739545187,8335718970.00
1739552699,8335718970.00
1739631575,8653148872.00
1739632775,8653148872.00
1739725271,8996936608.00
1739789819,9340724344.00
1739792531,9340724344.00
1739804387,9340724344.00
1739812799,9340724344.00
1739827139,9340724344.00
1739864783,9386435632.00
1739865047,9386435632.00
1739865203,9386435632.00
1739874335,9386439066.00
1739875487,9386439066.00
1739890787,9386439066.00
1739898347,9386439066.00
1739953475,9428663504.00
1739953799,9428663504.00
1739953871,9428663504.00
1739953871,9428663504.00
1739953931,9428663504.00
1739977187,9428665516.00
1739985419,9033717685.83
1739985443,9033717685.83
1739985563,9033717685.83
1739985923,9033717685.83
1740063587,9065396559.72
1740070787,9065396559.72
1740149987,10567934190.36
1740157187,10567934190.36
1740236171,10719075463.00
1740243587,10719075463.00
1740322703,10838567781.70
1740329987,10838567781.70
1740409187,10958080295.52
1740414647,10958080295.52
1740416387,10958080295.52
1740472451,11077592808.03
1740473435,11077592808.03
1740474563,11077592808.03
1740493955,11077592808.03
1740495587,11077592808.03
1740497975,11077592808.03
1740502787,11077592808.03
1740589187,11207180293.57
1740675587,11336843779.23
1740761987,11459585566.24
1740848387,11582327355.64
1740934799,11705066060.70
1741021187,11827804770.70
1741107587,12396240839.22
1741193987,12528941824.55
1741280387,12534833161.58
1741452875,12545994248.50
1741539587,12551608139.01
1741625987,12557155340.17
1741712387,12562702535.00
1741798787,12568249734.00
1741885187,12573796933.00
1741971587,12579344132.00
1742057987,12584891335.00
1742144123,12590438538.00
1742317187,12601532951.00
1742403587,12607080157.00
1742489987,12612627364.00
1742576387,12618174569.00
1742580095,12618174569.00
1742662787,12623551220.00
1742749187,12974734963.00
1742835587,13325917654.00
1742921987,13677103375.00
1742980151,14028328592.00
1742989139,14028328592.00
1743001187,14028328592.00
1743015551,14028328592.00
1743064727,14379548044.00
1743087575,14379548044.00
1743094787,14379548044.00
1743105695,14379548044.00
1743107063,14379548044.00
1743107423,14379548044.00
1743151799,14730765734.00
1743158531,14730765734.00
1743159095,14730765734.00
1743173975,14730765734.00
1743181187,14730765734.00
1743193679,14730765734.00
1743260387,15081993128.00
1743267587,15081993128.00
1743343187,15433225406.00
1743350387,15433225406.00
1743408011,15784470018.00
1743429587,15784470018.00
1743436787,15784470018.00
1743447023,15784470018.00
1743447971,15784470018.00
1743448415,15784470018.00
1743499283,16135716916.00
1743515987,16135716916.00
1743523187,16135716916.00
1743602387,16486968686.00
1743604139,16486968686.00
1743605207,16486968686.00
1743605303,16486968686.00
1743605591,16486968686.00
1743609587,16486968686.00
1743688787,16838256721.00
1743691739,16838256721.00
1743695987,16838256721.00
1743775187,17189846050.00
1743781247,17189846050.00
1743782387,17189846050.00
1743924851,17893068304.00
1743947987,17893068304.00
1743955187,17893068304.00
1743973631,17893068304.00
1743973691,17893068304.00
1743973919,17893068304.00
1744034387,18166756718.00
1744041599,18166756718.00
1744120787,18517002873.00
1744127987,29347721358.00
1744207067,29911844161.00
1744211867,29911844161.00
1744216907,29911844161.00
1744216919,29911844161.00
1744235999,29911844161.00
1744236503,29911844161.00
1744237523,29911844161.00
1744238039,29911844161.00
1744293479,30476852068.00
1744300787,30476852068.00
1744378979,31041856977.00
1744379147,31041856977.00
1744379987,31041856977.00
1744382063,31041856977.00
1744387187,31041856977.00
1744403267,31041856977.00
1744413767,31041856977.00
1744466387,31606867427.00
1744473587,31606867427.00
1744552787,32171881428.00
1744559987,32171881428.00
1744621499,32736897038.00
1744639187,32736897038.00
1744642571,32736897038.00
1744644647,32736897038.00
1744646387,32736897038.00
1744711511,32980633442.00
1744717127,32980633442.00
1744725587,32980633442.00
1744728383,32980633442.00
1744732787,32980633442.00
1744733807,32980633442.00
1744733963,32980633442.00
1744818611,33421288932.00
1744819187,33421288932.00
1744838483,33421288932.00
1744843595,33421288932.00
1744844375,33421288932.00
1744898087,33716804981.00
1744905587,33716804981.00
1744906307,33716804981.00
1744907255,33716804981.00
1744907639,33716804981.00
1744908023,33716804981.00
1744908083,33716804981.00
1744984787,34012321031.00
1744991987,34012321031.00
1745061515,34307837081.00
1745061683,34307837081.00
1745071139,34307837081.00
1745078387,34307837081.00
1745157599,34636762831.00
1745164787,34636762831.00
1745243987,34965688580.00
1745251187,34965688580.00
1745318555,35294614329.00
1745330387,35294614329.00
1745330675,35294614329.00
1745336147,35294614329.00
1745337443,35294614329.00
1745344991,35294614329.00
1745345159,35294614329.00
1745354123,35294614329.00
1745354147,35294614329.00
1745354171,35294614329.00
1745390723,35586261021.00
1745391563,35586261021.00
1745391587,35586261021.00
1745416787,35586261021.00
1745423987,35586261021.00
1745424359,35586261021.00
1745444435,35586261021.00
1745503187,35877907713.00
1745510387,35877907713.00
1745591855,36169554406.00
1745594507,36169554406.00
1745596787,36169554406.00
1745599667,36169554406.00
1745611079,36169554406.00
1745675987,36443064363.00
1745683187,36443064363.00
1745762387,36691502168.00
1745769587,36691502168.00
1746202079,37641857040.00
1746202415,37641857040.00
1746280787,37831928015.00
1746287987,37831928015.00
1746342047,38021998990.00
1746367187,38021998990.00
1746374387,38021998990.00
1746433595,38212069965.00
1746460787,38212069965.00
1746539987,38402140939.00
1746547187,38402140939.00
1746602147,38533917193.00
1746608903,38533917193.00
1746609755,38533917193.00
1746626387,38533917193.00
1746633587,38533917193.00
1746643235,38533917193.00
1746644075,38533917193.00
1746712775,38665693447.00
1746719987,38665693447.00
